Home Team,Away Team,Home XG,Away XG,Home Goals,Away Goals
Frosinone,Fiorentina,0.7,1.4,1,1
Genoa,Roma,1.1,1.4,4,1
Lecce,Napoli,0.5,2.5,0,4
Milan,Lazio,2.2,0.5,2,0
Salernitana,Inter,0.6,2.3,0,4
Bologna,Empoli,2.4,0.9,3,0
Udinese,Genoa,1.3,0.8,2,2
Atalanta,Juventus,1.2,0.2,0,0
Roma,Frosinone,0.6,0.9,2,0
Sassuolo,Monza,1.4,1.5,0,1
Torino,Hellas Verona,0.6,0.3,0,0
Fiorentina,Cagliari,1.2,0.8,3,0
Empoli,Udinese,1.3,0.7,0,0
Lecce,Sassuolo,1.7,1.5,1,1
Inter,Bologna,0.7,1.3,2,2
Juventus,Torino,1.9,0.6,2,0
Genoa,Milan,0.5,0.6,0,1
Monza,Salernitana,2.8,0.6,3,0
Lazio,Atalanta,1.6,1.0,3,2
Frosinone,Hellas Verona,1.8,0.8,2,1
Cagliari,Roma,1.7,2.6,1,4
Napoli,Fiorentina,1.8,2.1,1,3
Hellas Verona,Napoli,1.3,2.3,1,3
Torino,Inter,0.4,2.5,0,3
Sassuolo,Lazio,0.5,2.3,0,2
Roma,Monza,1.7,0.4,1,0
Bologna,Frosinone,1.5,1.5,2,1
Salernitana,Cagliari,1.5,1.7,2,2
Atalanta,Genoa,1.2,1.0,2,0
Milan,Juventus,0.3,1.4,0,1
Udinese,Lecce,2.1,0.8,1,1
Fiorentina,Empoli,1.0,1.5,0,2
Genoa,Salernitana,0.5,0.6,1,0
Sassuolo,Bologna,0.9,1.0,1,1
Lecce,Torino,0.5,0.8,0,1
Juventus,Hellas Verona,3.3,0.3,1,0
Cagliari,Frosinone,3.4,1.5,4,3
Monza,Udinese,0.5,1.1,1,1
Inter,Roma,2.2,0.1,1,0
Napoli,Milan,1.7,2.0,2,2
Empoli,Atalanta,0.3,1.6,0,3
Lazio,Fiorentina,1.9,0.4,1,0
Bologna,Lazio,0.6,0.5,1,0
Salernitana,Napoli,0.3,1.4,0,2
Atalanta,Inter,1.0,1.3,1,2
Milan,Udinese,0.9,1.4,0,1
Hellas Verona,Monza,1.0,0.9,1,3
Cagliari,Genoa,0.9,1.0,2,1
Roma,Lecce,2.0,0.8,2,1
Fiorentina,Juventus,0.7,0.7,0,1
Frosinone,Empoli,0.8,1.5,2,1
Torino,Sassuolo,3.5,0.5,2,1
Sassuolo,Salernitana,2.9,0.8,2,2
Genoa,Hellas Verona,1.6,0.2,1,0
Lecce,Milan,1.4,1.1,2,2
Juventus,Cagliari,2.3,0.6,2,1
Monza,Torino,0.9,1.0,1,1
Napoli,Empoli,0.9,0.5,0,1
Fiorentina,Bologna,1.4,1.8,2,1
Udinese,Atalanta,1.5,0.7,1,1
Lazio,Roma,0.4,0.4,0,0
Inter,Frosinone,3.1,0.7,2,0
Salernitana,Lazio,1.7,2.0,2,1
Atalanta,Napoli,1.0,2.0,1,2
Milan,Fiorentina,1.8,1.8,1,0
Cagliari,Monza,1.6,0.7,1,1
Frosinone,Genoa,0.6,1.3,2,1
Empoli,Sassuolo,1.4,2.3,3,4
Roma,Udinese,1.4,0.5,3,1
Juventus,Inter,0.4,0.9,1,1
Hellas Verona,Lecce,1.7,1.0,2,2
Bologna,Torino,1.5,0.4,2,0
Monza,Juventus,0.7,2.5,1,2
Genoa,Empoli,1.0,0.8,1,1
Lazio,Cagliari,2.0,0.6,1,0
Milan,Frosinone,1.2,0.7,3,1
Lecce,Bologna,1.5,1.2,1,1
Udinese,Hellas Verona,1.9,1.3,3,3
Fiorentina,Salernitana,2.5,0.8,3,0
Sassuolo,Roma,0.8,2.3,1,2
Napoli,Inter,0.6,2.7,0,3
Torino,Atalanta,1.7,0.5,3,0
Juventus,Napoli,0.9,1.2,1,0
Hellas Verona,Lazio,1.0,1.0,1,1
Atalanta,Milan,3.3,1.5,3,2
Inter,Udinese,3.5,0.8,4,0
Frosinone,Torino,0.8,1.2,0,0
Monza,Genoa,0.4,1.4,1,0
Salernitana,Bologna,0.5,2.1,1,2
Roma,Fiorentina,0.7,1.5,1,1
Empoli,Lecce,1.4,0.8,1,1
Cagliari,Sassuolo,1.1,0.8,2,1
Genoa,Juventus,0.8,1.7,1,1
Lecce,Frosinone,0.7,1.7,2,1
Napoli,Cagliari,1.8,1.1,2,1
Torino,Empoli,1.1,0.3,1,0
Milan,Monza,2.0,1.5,3,0
Fiorentina,Hellas Verona,0.5,2.5,1,0
Udinese,Sassuolo,0.8,3.0,2,2
Bologna,Roma,0.5,0.6,2,0
Lazio,Inter,1.5,1.6,0,2
Atalanta,Salernitana,1.9,1.3,4,1
Sassuolo,Genoa,1.4,1.6,1,2
Empoli,Lazio,0.8,2.3,0,2
Monza,Fiorentina,0.7,2.0,0,1
Salernitana,Milan,1.4,2.2,2,2
Frosinone,Juventus,0.5,1.1,1,2
Torino,Udinese,1.0,0.9,1,1
Bologna,Atalanta,0.7,1.2,1,0
Inter,Lecce,2.9,1.3,2,0
Hellas Verona,Cagliari,0.9,0.8,2,0
Roma,Napoli,1.9,0.7,2,0
Napoli,Monza,2.0,1.1,0,0
Fiorentina,Torino,0.5,0.3,1,0
Lazio,Frosinone,1.5,1.1,3,1
Genoa,Inter,0.5,1.8,1,1
Atalanta,Lecce,1.1,1.2,1,0
Udinese,Bologna,1.1,0.9,3,0
Cagliari,Empoli,1.8,0.3,0,0
Milan,Sassuolo,1.5,0.5,1,0
Hellas Verona,Salernitana,0.8,0.5,0,1
Juventus,Roma,1.1,0.5,1,0
Bologna,Genoa,1.3,0.1,1,1
Inter,Hellas Verona,1.9,1.3,2,1
Frosinone,Monza,1.2,1.3,2,3
Lecce,Cagliari,1.5,1.0,1,1
Sassuolo,Fiorentina,0.9,1.2,1,0
Empoli,Milan,0.9,1.7,0,3
Udinese,Lazio,0.7,0.5,1,2
Torino,Napoli,2.1,1.0,3,0
Salernitana,Juventus,0.8,2.0,1,2
Roma,Atalanta,2.1,0.7,1,1
Napoli,Salernitana,2.2,0.1,2,1
Genoa,Torino,0.5,0.4,0,0
Hellas Verona,Empoli,0.8,0.8,2,1
Monza,Inter,1.0,4.3,1,5
Lazio,Lecce,0.9,1.1,1,0
Cagliari,Bologna,0.7,0.6,2,1
Fiorentina,Udinese,1.3,1.2,2,2
Milan,Roma,1.5,1.4,3,1
Atalanta,Frosinone,3.7,0.4,5,0
Juventus,Sassuolo,1.2,0.3,3,0
Roma,Hellas Verona,0.9,1.1,2,1
Udinese,Milan,0.6,2.6,2,3
Frosinone,Cagliari,2.8,0.6,3,1
Empoli,Monza,1.3,0.8,3,0
Salernitana,Genoa,0.8,1.1,1,2
Lecce,Juventus,0.6,2.1,0,3
Cagliari,Torino,2.2,1.6,1,2
Atalanta,Udinese,1.1,0.6,2,0
Juventus,Empoli,0.8,0.8,1,1
Milan,Bologna,3.3,1.8,2,2
Genoa,Lecce,1.7,1.8,2,1
Monza,Sassuolo,0.4,0.8,1,0
Hellas Verona,Frosinone,2.2,1.2,1,1
Lazio,Napoli,0.5,0.2,0,0
Fiorentina,Inter,1.8,0.5,0,1
Salernitana,Roma,1.2,1.6,1,2
Lecce,Fiorentina,2.6,1.1,3,2
Udinese,Monza,0.9,0.1,0,0
Empoli,Genoa,0.6,0.6,0,0
Frosinone,Milan,1.0,1.4,2,3
Bologna,Sassuolo,1.1,0.8,4,2
Torino,Salernitana,0.8,0.1,0,0
Napoli,Hellas Verona,1.2,0.9,2,1
Atalanta,Lazio,2.3,1.2,3,1
Inter,Juventus,1.7,0.6,1,0
Roma,Cagliari,2.5,0.6,4,0
Salernitana,Empoli,0.9,2.2,1,3
Cagliari,Lazio,0.8,1.3,1,3
Roma,Inter,0.7,0.9,2,4
Sassuolo,Torino,0.4,1.0,1,1
Fiorentina,Frosinone,2.2,1.1,5,1
Bologna,Lecce,1.5,1.2,4,0
Monza,Hellas Verona,0.7,0.7,0,0
Genoa,Atalanta,0.8,2.1,1,4
Milan,Napoli,0.9,0.7,1,0
Juventus,Udinese,1.7,0.7,0,1
Bologna,Fiorentina,2.1,0.9,2,0
Torino,Lecce,1.2,0.5,2,0
Inter,Salernitana,3.9,0.0,4,0
Napoli,Genoa,1.4,0.3,1,1
Hellas Verona,Juventus,0.6,1.8,2,2
Atalanta,Sassuolo,4.2,1.6,3,0
Lazio,Bologna,1.1,1.4,1,2
Empoli,Fiorentina,1.0,0.7,1,1
Udinese,Cagliari,1.0,0.2,1,1
Frosinone,Roma,1.4,1.8,0,3
Monza,Milan,1.8,1.3,4,2
Torino,Lazio,1.5,0.5,0,2
Bologna,Hellas Verona,1.6,0.6,2,0
Sassuolo,Empoli,1.7,2.0,2,3
Salernitana,Monza,0.9,2.4,0,2
Genoa,Udinese,1.3,0.3,2,0
Juventus,Frosinone,2.0,0.4,3,2
Cagliari,Napoli,0.7,1.3,1,1
Lecce,Inter,1.0,2.9,0,4
Milan,Atalanta,1.3,1.1,1,1
Roma,Torino,1.4,0.6,3,2
Fiorentina,Lazio,2.5,0.3,2,1
Sassuolo,Napoli,0.3,2.7,1,6
Inter,Atalanta,2.0,0.3,4,0
Lazio,Milan,1.3,1.0,0,1
Udinese,Salernitana,1.8,1.1,1,1
Monza,Roma,0.9,1.8,1,4
Torino,Fiorentina,0.6,0.6,0,0
Hellas Verona,Sassuolo,0.4,0.5,1,0
Frosinone,Lecce,1.3,1.2,1,1
Empoli,Cagliari,1.4,0.6,0,1
Atalanta,Bologna,1.4,1.3,1,2
Napoli,Juventus,2.1,1.6,2,1
Inter,Genoa,1.8,0.8,2,1
Napoli,Torino,1.6,0.9,1,1
Cagliari,Salernitana,3.3,0.9,4,2
Sassuolo,Frosinone,0.6,1.3,1,0
Bologna,Inter,0.6,0.9,0,1
Genoa,Monza,2.1,1.7,2,3
Lecce,Hellas Verona,1.0,0.6,0,1
Milan,Empoli,0.8,0.2,1,0
Juventus,Atalanta,1.3,0.5,2,2
Fiorentina,Roma,2.1,0.6,2,2
Lazio,Udinese,2.2,1.2,1,2
Empoli,Bologna,1.0,2.3,0,1
Udinese,Torino,0.4,1.0,0,2
Monza,Cagliari,1.0,0.4,1,0
Salernitana,Lecce,1.2,1.2,0,1
Frosinone,Lazio,2.1,2.9,2,3
Juventus,Genoa,1.0,0.2,0,0
Hellas Verona,Milan,0.5,2.7,1,3
Roma,Sassuolo,0.7,0.5,1,0
Inter,Napoli,1.6,1.4,1,1
Napoli,Atalanta,1.6,0.9,0,3
Genoa,Frosinone,1.5,0.8,1,1
Torino,Monza,1.6,0.8,1,0
Lazio,Juventus,1.1,0.5,1,0
Fiorentina,Milan,1.4,3.1,1,2
Bologna,Salernitana,1.6,0.6,3,0
Sassuolo,Udinese,1.2,1.5,1,1
Cagliari,Hellas Verona,0.6,1.4,1,1
Lecce,Roma,1.8,1.3,0,0
Inter,Empoli,2.1,0.5,2,0
Salernitana,Sassuolo,1.2,2.3,2,2
Milan,Lecce,1.5,0.5,3,0
Roma,Lazio,0.7,0.4,1,0
Empoli,Torino,0.5,2.1,3,2
Frosinone,Bologna,0.4,2.0,0,0
Monza,Napoli,0.4,2.2,2,4
Cagliari,Atalanta,0.7,0.5,2,1
Hellas Verona,Genoa,1.3,2.2,1,2
Juventus,Fiorentina,1.9,0.5,1,0
Udinese,Inter,0.1,3.3,1,2
Lazio,Salernitana,1.9,0.6,4,1
Lecce,Empoli,2.6,0.1,1,0
Torino,Juventus,0.6,1.2,0,0
Bologna,Monza,2.1,0.4,0,0
Napoli,Frosinone,2.2,2.4,2,2
Sassuolo,Milan,1.2,2.8,3,3
Inter,Cagliari,2.0,1.1,2,2
Fiorentina,Genoa,1.5,1.3,1,1
Atalanta,Hellas Verona,1.5,1.5,2,2
Genoa,Lazio,0.5,1.0,0,1
Cagliari,Juventus,2.2,0.7,2,2
Empoli,Napoli,0.9,0.6,1,0
Hellas Verona,Udinese,0.8,1.7,1,0
Sassuolo,Lecce,0.6,2.3,0,3
Torino,Frosinone,0.6,0.6,0,0
Salernitana,Fiorentina,0.2,2.0,0,2
Monza,Atalanta,1.1,1.5,1,2
Roma,Bologna,2.0,1.1,1,3
Milan,Inter,2.2,2.0,1,2
Udinese,Roma,0.6,1.4,1,2
Frosinone,Salernitana,1.7,1.4,3,0
Lecce,Monza,0.9,1.1,1,1
Juventus,Milan,1.4,0.3,0,0
Lazio,Hellas Verona,1.1,0.6,1,0
Inter,Torino,1.7,0.5,2,0
Bologna,Udinese,0.7,0.7,1,1
Atalanta,Empoli,1.9,0.4,2,0
Napoli,Roma,3.0,1.6,2,2
Fiorentina,Sassuolo,3.2,0.3,5,1
Genoa,Cagliari,1.2,1.1,3,0
Torino,Bologna,0.7,0.2,0,0
Monza,Lazio,1.7,1.4,2,2
Sassuolo,Inter,0.3,1.1,1,0
Cagliari,Lecce,1.0,1.8,1,1
Empoli,Frosinone,0.3,1.2,0,0
Hellas Verona,Fiorentina,1.9,0.9,2,1
Milan,Genoa,2.8,1.0,3,3
Roma,Juventus,1.7,1.2,1,1
Salernitana,Atalanta,0.5,1.9,1,2
Udinese,Napoli,0.7,0.8,1,1
Frosinone,Inter,1.3,1.8,0,5
Napoli,Bologna,1.5,1.4,0,2
Milan,Cagliari,3.3,1.5,5,1
Lazio,Empoli,1.7,1.2,2,0
Genoa,Sassuolo,0.9,1.7,2,1
Hellas Verona,Torino,1.2,0.5,1,2
Juventus,Salernitana,2.3,0.8,1,1
Atalanta,Roma,2.7,1.2,2,1
Lecce,Udinese,0.4,1.4,0,2
Fiorentina,Monza,2.5,0.7,2,1
Fiorentina,Napoli,0.6,1.2,2,2
Lecce,Atalanta,1.3,1.6,0,2
Torino,Milan,0.9,1.9,3,1
Sassuolo,Cagliari,0.3,1.5,0,2
Monza,Frosinone,1.0,2.0,0,1
Udinese,Empoli,1.2,0.8,1,1
Inter,Lazio,1.4,0.6,1,1
Roma,Genoa,0.8,0.5,1,0
Salernitana,Hellas Verona,0.6,2.1,1,2
Bologna,Juventus,1.4,0.7,3,3
Cagliari,Fiorentina,1.9,2.0,2,3
Genoa,Bologna,1.5,1.0,2,0
Juventus,Monza,0.9,0.6,2,0
Milan,Salernitana,3.0,1.7,3,3
Atalanta,Torino,2.6,1.1,3,0
Napoli,Lecce,1.5,0.5,0,0
Lazio,Sassuolo,1.0,1.1,1,1
Empoli,Roma,2.6,1.3,2,1
Frosinone,Udinese,0.8,0.7,0,1
Hellas Verona,Inter,1.7,2.4,2,2
Atalanta,Fiorentina,1.7,1.2,2,3
